Date,Content,Video title,Video publish time,Views
2015-08-13,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-14,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-15,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-16,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-17,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-18,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-19,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-20,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-21,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-22,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-23,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-24,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-25,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-26,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-27,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-28,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-29,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-30,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-08-31,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-01,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-02,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-03,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-04,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-05,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-06,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-07,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-08,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-09,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-10,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-11,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-12,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-13,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-14,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-15,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-16,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-17,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-18,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-19,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-20,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-21,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-22,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-23,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-24,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-25,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-26,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-27,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-28,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-29,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-09-30,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-01,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-02,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-03,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-04,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-05,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-06,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-07,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-08,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-09,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-10,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-11,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-12,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-13,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-14,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-15,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-16,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-17,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-18,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-19,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-20,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-21,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-22,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-23,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-24,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-25,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-26,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-27,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-28,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-29,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-30,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-10-31,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-01,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-02,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-03,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-04,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-05,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-06,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-07,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-08,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-09,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-10,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-11,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-12,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-13,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-14,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-15,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-16,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-17,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-18,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-19,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-20,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-21,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-22,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-23,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-24,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-25,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-26,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-27,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-28,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-29,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-11-30,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-01,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-02,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-03,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-04,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-05,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-06,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-07,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-08,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-09,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-10,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-11,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-12,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-13,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-14,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-15,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-16,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-17,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-18,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-19,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-20,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-21,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-22,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-23,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-24,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-25,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-26,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-27,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-28,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-29,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-30,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2015-12-31,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-01,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-02,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-03,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-04,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-05,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-06,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-07,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-08,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-09,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-10,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-11,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-12,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-13,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-14,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-15,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-16,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-17,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-18,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-19,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-20,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-21,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-22,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-23,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-24,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-25,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-26,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-27,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-28,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-29,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-30,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-01-31,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-01,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-02,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-03,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-04,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-05,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-06,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-07,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-08,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-09,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-10,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-11,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-12,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-13,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-14,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-15,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-16,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-17,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-18,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-19,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-20,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-21,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-22,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-23,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-24,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-25,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-26,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-27,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-28,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-02-29,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-01,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-02,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-03,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-04,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-05,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-06,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-07,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-08,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-09,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-10,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-11,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-12,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-13,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-14,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-15,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-16,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-17,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-18,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-19,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-20,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-21,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-22,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-23,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-24,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-25,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-26,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-27,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-28,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-29,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-30,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-03-31,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
2016-04-01,C3f9yra2KZY,Social Implications of Blockchain Infrastructure - Dr. Corey Petty,"Mar 15, 2018",0
